Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
PRT1,2019-09-29,Guimaraes,Pacos Ferreira,1.0,0.0,H
PRT1,2019-09-29,Santa Clara,Gil Vicente,1.0,0.0,H
FRA1,2019-09-29,Nimes,St Etienne,0.0,1.0,A
ENG1,2019-09-29,Leicester,Newcastle,5.0,0.0,H
BEL1,2019-09-29,Standard,Charleroi,1.0,1.0,D
ITA1,2019-09-29,Cagliari,Verona,1.0,1.0,D
DEU1,2019-09-29,FC Koln,Hertha,0.0,4.0,A
TUR1,2019-09-29,Trabzonspor,Besiktas,4.0,1.0,H
ESP1,2019-09-29,Levante,Osasuna,1.0,1.0,D
ESP2,2019-09-29,Oviedo,Zaragoza,2.0,2.0,D
GRC1,2019-09-29,AEK,PAOK,2.0,2.0,D
PRT1,2019-09-29,Portimonense,Sp Braga,0.0,1.0,A
BEL1,2019-09-29,Oostende,Antwerp,1.0,1.0,D
ITA1,2019-09-29,Milan,Fiorentina,1.0,3.0,A
PRT1,2019-09-29,Rio Ave,Porto,0.0,1.0,A
ITA2,2019-09-29,Livorno,Salernitana,2.0,3.0,A
ESP1,2019-09-29,Sevilla,Sociedad,3.0,2.0,H
ESP2,2019-09-29,La Coruna,Mirandes,1.0,1.0,D
ESP2,2019-09-29,Lugo,Tenerife,1.0,4.0,A
FRA1,2019-09-29,Marseille,Rennes,1.0,1.0,D
TUR1,2019-09-30,Gaziantep,Goztep,1.0,1.0,D
DEU2,2019-09-30,Hannover,Nurnberg,0.0,4.0,A
ITA1,2019-09-30,Parma,Torino,3.0,2.0,H
FRA2,2019-09-30,Guingamp,Le Mans,3.0,0.0,H
ENG1,2019-09-30,Man United,Arsenal,1.0,1.0,D
ITA2,2019-09-30,Cremonese,Ascoli,1.0,0.0,H
PRT1,2019-09-30,Aves,Sp Lisbon,0.0,1.0,A
ESP2,2019-10-01,Albacete,Santander,0.0,0.0,D
ESP2,2019-10-01,Extremadura UD,Elche,2.0,0.0,H
ESP2,2019-10-01,Numancia,Fuenlabrada,1.0,0.0,H
ENG2,2019-10-01,Blackburn,Nott'm Forest,1.0,1.0,D
ENG2,2019-10-01,Hull,Sheffield Weds,1.0,0.0,H
ENG2,2019-10-01,Leeds,West Brom,1.0,0.0,H
ENG2,2019-10-01,Middlesbrough,Preston,1.0,1.0,D
ENG2,2019-10-01,Wigan,Birmingham,1.0,0.0,H
ENG2,2019-10-01,Reading,Fulham,1.0,4.0,A
ENG2,2019-10-01,Stoke,Huddersfield,0.0,1.0,A
ESP2,2019-10-01,Vallecano,Alcorcon,1.0,1.0,D
ESP2,2019-10-02,Cadiz,Huesca,1.0,0.0,H
ESP2,2019-10-02,Mirandes,Lugo,1.0,1.0,D
ENG2,2019-10-02,Barnsley,Derby,2.0,2.0,D
ENG2,2019-10-02,Brentford,Bristol City,1.0,1.0,D
ENG2,2019-10-02,Cardiff,QPR,3.0,0.0,H
ENG2,2019-10-02,Charlton,Swansea,1.0,2.0,A
ENG2,2019-10-02,Luton,Millwall,1.0,1.0,D
ESP2,2019-10-02,Ponferradina,Las Palmas,0.0,2.0,A
ESP2,2019-10-02,Tenerife,Oviedo,0.0,1.0,A
ESP2,2019-10-03,Sp Gijon,Almeria,4.0,2.0,H
ESP2,2019-10-03,Zaragoza,Malaga,2.0,2.0,D
ESP2,2019-10-03,Girona,La Coruna,3.0,1.0,H
DEU2,2019-10-04,Darmstadt,Karlsruhe,1.0,1.0,D
DEU2,2019-10-04,Stuttgart,Wehen,1.0,2.0,A
TUR1,2019-10-04,Fenerbahce,Antalyaspor,0.0,1.0,A
TUR1,2019-10-04,Yeni Malatyaspor,Denizlispor,5.0,1.0,H
NLD1,2019-10-04,Groningen,Waalwijk,3.0,0.0,H
FRA2,2019-10-04,Caen,Chateauroux,1.0,1.0,D
FRA2,2019-10-04,Guingamp,Rodez,4.0,1.0,H
FRA2,2019-10-04,Le Mans,Chambly,1.0,0.0,H
FRA2,2019-10-04,Lorient,Ajaccio,0.0,0.0,D
FRA2,2019-10-04,Nancy,Niort,2.0,1.0,H
FRA2,2019-10-04,Paris FC,Troyes,1.0,0.0,H
FRA2,2019-10-04,Sochaux,Clermont,4.0,0.0,H
FRA2,2019-10-04,Valenciennes,Grenoble,0.0,2.0,A
SCO2,2019-10-04,Alloa,Dundee United,1.0,0.0,H
BEL1,2019-10-04,Charleroi,Anderlecht,1.0,2.0,A
DEU1,2019-10-04,Hertha,Fortuna Dusseldorf,3.0,1.0,H
ENG2,2019-10-04,Birmingham,Middlesbrough,2.0,1.0,H
FRA1,2019-10-04,Amiens,Marseille,3.0,1.0,H
ITA2,2019-10-04,Perugia,Pisa,1.0,0.0,H
ESP1,2019-10-04,Betis,Eibar,1.0,1.0,D
ESP2,2019-10-04,Alcorcon,Albacete,0.0,1.0,A
DEU2,2019-10-05,Dresden,Hannover,0.0,2.0,A
DEU2,2019-10-05,Hamburg,Greuther Furth,2.0,0.0,H
DEU2,2019-10-05,Sandhausen,Erzgebirge Aue,2.0,2.0,D
ESP1,2019-10-05,Leganes,Levante,1.0,2.0,A
ENG1,2019-10-05,Brighton,Tottenham,3.0,0.0,H
ENG2,2019-10-05,Fulham,Charlton,2.0,2.0,D
TUR1,2019-10-05,Kasimpasa,Konyaspor,1.0,4.0,A
FRA2,2019-10-05,Auxerre,Le Havre,2.0,0.0,H
ITA2,2019-10-05,Cosenza,Venezia,1.0,1.0,D
ITA2,2019-10-05,Crotone,Virtus Entella,3.0,1.0,H
ITA2,2019-10-05,Livorno,Chievo,3.0,4.0,A
ITA2,2019-10-05,Pordenone,Empoli,2.0,0.0,H
ITA2,2019-10-05,Spezia,Benevento,0.0,1.0,A
ITA1,2019-10-05,Spal,Parma,1.0,0.0,H
DEU1,2019-10-05,Bayern Munich,Hoffenheim,1.0,2.0,A
DEU1,2019-10-05,Freiburg,Dortmund,2.0,2.0,D
DEU1,2019-10-05,Leverkusen,RB Leipzig,1.0,1.0,D
DEU1,2019-10-05,Paderborn,Mainz,1.0,2.0,A
SCO2,2019-10-05,Ayr,Inverness C,0.0,2.0,A
SCO2,2019-10-05,Dundee,Arbroath,2.0,0.0,H
SCO2,2019-10-05,Morton,Dunfermline,1.0,1.0,D
SCO2,2019-10-05,Partick,Queen of Sth,0.0,1.0,A
SCO1,2019-10-05,Aberdeen,Hibernian,1.0,1.0,D
SCO1,2019-10-05,Hearts,Kilmarnock,0.0,1.0,A
SCO1,2019-10-05,Motherwell,St Mirren,2.0,0.0,H
SCO1,2019-10-05,Ross County,St Johnstone,2.0,2.0,D
ENG1,2019-10-05,Burnley,Everton,1.0,0.0,H
ENG1,2019-10-05,Liverpool,Leicester,2.0,1.0,H
ENG1,2019-10-05,Norwich,Aston Villa,1.0,5.0,A
ENG1,2019-10-05,Watford,Sheffield United,0.0,0.0,D
ENG2,2019-10-05,Bristol City,Reading,1.0,0.0,H
ENG2,2019-10-05,Derby,Luton,2.0,0.0,H
ENG2,2019-10-05,Huddersfield,Hull,3.0,0.0,H
ENG2,2019-10-05,Millwall,Leeds,2.0,1.0,H
ENG2,2019-10-05,Nott'm Forest,Brentford,1.0,0.0,H
ENG2,2019-10-05,Preston,Barnsley,5.0,1.0,H
ENG2,2019-10-05,QPR,Blackburn,4.0,2.0,H
ENG2,2019-10-05,Sheffield Weds,Wigan,1.0,0.0,H
ENG2,2019-10-05,Swansea,Stoke,1.0,2.0,A
ENG2,2019-10-05,West Brom,Cardiff,4.0,2.0,H
ESP1,2019-10-05,Real Madrid,Granada,4.0,2.0,H
ESP2,2019-10-05,Lugo,Las Palmas,0.0,2.0,A
GRC1,2019-10-05,Panathinaikos,Xanthi,0.0,1.0,A
PRT1,2019-10-05,Aves,Tondela,0.0,1.0,A
TUR1,2019-10-05,Goztep,Kayserispor,4.0,0.0,H
FRA1,2019-10-05,Paris SG,Angers,4.0,0.0,H
BEL1,2019-10-05,Eupen,Mechelen,0.0,2.0,A
ITA2,2019-10-05,Trapani,Juve Stabia,1.0,2.0,A
ITA1,2019-10-05,Verona,Sampdoria,2.0,0.0,H
ESP2,2019-10-05,Elche,Vallecano,1.0,1.0,D
NLD1,2019-10-05,Heracles,FC Emmen,2.0,0.0,H
ENG1,2019-10-05,West Ham,Crystal Palace,1.0,2.0,A
ESP1,2019-10-05,Valencia,Alaves,2.0,1.0,H
DEU1,2019-10-05,Schalke 04,FC Koln,1.0,1.0,D
GRC1,2019-10-05,Larisa,AEK,0.0,0.0,D
TUR1,2019-10-05,Genclerbirligi,Galatasaray,0.0,0.0,D
NLD1,2019-10-05,Sparta Rotterdam,Twente,2.0,1.0,H
NLD1,2019-10-05,Vitesse,Utrecht,2.0,1.0,H
BEL1,2019-10-05,Waasland-Beveren,Oostende,3.0,1.0,H
BEL1,2019-10-05,Waregem,Cercle Brugge,6.0,0.0,H
ESP2,2019-10-05,Ponferradina,Mirandes,2.0,0.0,H
FRA1,2019-10-05,Brest,Metz,2.0,0.0,H
FRA1,2019-10-05,Dijon,Strasbourg,1.0,0.0,H
FRA1,2019-10-05,Montpellier,Monaco,3.0,1.0,H
FRA1,2019-10-05,Nantes,Nice,1.0,0.0,H
FRA1,2019-10-05,Toulouse,Bordeaux,1.0,3.0,A
BEL1,2019-10-05,Kortrijk,St Truiden,4.0,0.0,H
ESP2,2019-10-05,Tenerife,Extremadura UD,1.0,2.0,A
NLD1,2019-10-05,Heerenveen,Zwolle,1.0,0.0,H
ITA1,2019-10-05,Genoa,Milan,1.0,2.0,A
ESP1,2019-10-05,Osasuna,Villarreal,2.0,1.0,H
ESP1,2019-10-06,Mallorca,Espanol,2.0,0.0,H
ESP2,2019-10-06,Fuenlabrada,Sp Gijon,2.0,0.0,H
NLD1,2019-10-06,Den Haag,Ajax,0.0,2.0,A
ITA1,2019-10-06,Fiorentina,Udinese,1.0,0.0,H
SCO1,2019-10-06,Livingston,Celtic,2.0,0.0,H
TUR1,2019-10-06,Sivasspor,Ankaragucu,3.0,1.0,H
DEU2,2019-10-06,Heidenheim,Bochum,2.0,3.0,A
DEU2,2019-10-06,Holstein Kiel,Regensburg,1.0,2.0,A
DEU2,2019-10-06,Nurnberg,St Pauli,1.0,1.0,D
DEU1,2019-10-06,M'gladbach,Augsburg,5.0,1.0,H
ESP1,2019-10-06,Celta,Ath Bilbao,1.0,0.0,H
GRC1,2019-10-06,Volos NFC,Atromitos,2.0,3.0,A
BEL1,2019-10-06,Club Brugge,Gent,4.0,0.0,H
NLD1,2019-10-06,For Sittard,Feyenoord,4.0,2.0,H
ENG1,2019-10-06,Arsenal,Bournemouth,1.0,0.0,H
ENG1,2019-10-06,Man City,Wolves,0.0,2.0,A
ENG1,2019-10-06,Southampton,Chelsea,1.0,4.0,A
ITA2,2019-10-06,Cremonese,Cittadella,0.0,2.0,A
ITA2,2019-10-06,Salernitana,Frosinone,1.0,1.0,D
ITA1,2019-10-06,Atalanta,Lecce,3.0,1.0,H
ITA1,2019-10-06,Bologna,Lazio,2.0,2.0,D
ITA1,2019-10-06,Roma,Cagliari,1.0,1.0,D
FRA1,2019-10-06,Lille,Nimes,2.0,2.0,D
DEU1,2019-10-06,Wolfsburg,Union Berlin,1.0,0.0,H
TUR1,2019-10-06,Besiktas,Alanyaspor,2.0,0.0,H
SCO1,2019-10-06,Rangers,Hamilton,5.0,0.0,H
ESP1,2019-10-06,Valladolid,Ath Madrid,0.0,0.0,D
ESP2,2019-10-06,Oviedo,Numancia,1.0,1.0,D
ESP2,2019-10-06,Zaragoza,Cadiz,0.0,2.0,A
GRC1,2019-10-06,Asteras Tripolis,PAOK,1.0,2.0,A
GRC1,2019-10-06,OFI Crete,Panionios,4.0,1.0,H
NLD1,2019-10-06,PSV Eindhoven,VVV Venlo,4.0,1.0,H
NLD1,2019-10-06,Willem II,AZ Alkmaar,1.0,1.0,D
FRA1,2019-10-06,Rennes,Reims,0.0,1.0,A
ENG1,2019-10-06,Newcastle,Man United,1.0,0.0,H
BEL1,2019-10-06,Antwerp,Standard,2.0,2.0,D
ITA1,2019-10-06,Torino,Napoli,0.0,0.0,D
DEU1,2019-10-06,Ein Frankfurt,Werder Bremen,2.0,2.0,D
TUR1,2019-10-06,Gaziantep,Buyuksehyr,1.0,2.0,A
TUR1,2019-10-06,Rizespor,Trabzonspor,1.0,2.0,A
ESP1,2019-10-06,Sociedad,Getafe,1.0,2.0,A
ESP2,2019-10-06,La Coruna,Almeria,0.0,0.0,D
GRC1,2019-10-06,Aris,Olympiakos,1.0,2.0,A
BEL1,2019-10-06,Genk,Mouscron,2.0,1.0,H
ESP2,2019-10-06,Huesca,Malaga,2.0,0.0,H
ESP2,2019-10-06,Santander,Girona,0.0,3.0,A
ITA1,2019-10-06,Inter,Juventus,1.0,2.0,A
ITA2,2019-10-06,Ascoli,Pescara,0.0,2.0,A
ESP1,2019-10-06,Barcelona,Sevilla,4.0,0.0,H
FRA1,2019-10-06,St Etienne,Lyon,1.0,0.0,H
GRC1,2019-10-07,Lamia,Panetolikos,0.0,0.0,D
DEU2,2019-10-07,Osnabruck,Bielefeld,0.0,1.0,A
FRA2,2019-10-07,Orleans,Lens,1.0,4.0,A
ESP2,2019-10-11,Vallecano,Tenerife,2.0,1.0,H
ESP2,2019-10-12,Girona,Elche,0.0,2.0,A
ESP2,2019-10-12,Almeria,Lugo,0.0,0.0,D
ESP2,2019-10-12,Sp Gijon,Alcorcon,1.0,3.0,A
ESP2,2019-10-12,Extremadura UD,Ponferradina,1.0,1.0,D
ESP2,2019-10-12,Malaga,Cadiz,1.0,2.0,A
ESP2,2019-10-13,Mirandes,Fuenlabrada,2.0,1.0,H
ESP2,2019-10-13,Numancia,Zaragoza,0.0,1.0,A
ESP2,2019-10-13,Albacete,Oviedo,1.0,2.0,A
ESP2,2019-10-13,Huesca,Santander,1.0,1.0,D
ESP2,2019-10-13,Las Palmas,La Coruna,3.0,0.0,H
ESP2,2019-10-16,Fuenlabrada,Zaragoza,2.0,1.0,H
DEU2,2019-10-18,Erzgebirge Aue,Nurnberg,4.0,3.0,H
DEU2,2019-10-18,Greuther Furth,Dresden,2.0,0.0,H
TUR1,2019-10-18,Galatasaray,Sivasspor,3.0,2.0,H
FRA2,2019-10-18,Ajaccio,Nancy,0.0,0.0,D
FRA2,2019-10-18,Caen,Valenciennes,0.0,0.0,D
FRA2,2019-10-18,Chambly,Sochaux,0.0,0.0,D
FRA2,2019-10-18,Chateauroux,Paris FC,0.0,1.0,A
FRA2,2019-10-18,Clermont,Rodez,0.0,1.0,A
FRA2,2019-10-18,Grenoble,Orleans,0.0,0.0,D
FRA2,2019-10-18,Niort,Guingamp,0.0,0.0,D
FRA2,2019-10-18,Troyes,Le Mans,2.0,1.0,H
BEL1,2019-10-18,Mouscron,Club Brugge,0.0,1.0,A
DEU1,2019-10-18,Ein Frankfurt,Leverkusen,3.0,0.0,H
ENG2,2019-10-18,Cardiff,Sheffield Weds,1.0,1.0,D
FRA1,2019-10-18,Nice,Paris SG,1.0,4.0,A
ITA2,2019-10-18,Cittadella,Cosenza,1.0,3.0,A
ESP1,2019-10-18,Granada,Osasuna,1.0,0.0,H
ESP2,2019-10-18,Cadiz,Las Palmas,2.0,0.0,H
DEU2,2019-10-19,Regensburg,Sandhausen,1.0,0.0,H
DEU2,2019-10-19,St Pauli,Darmstadt,0.0,1.0,A
DEU2,2019-10-19,Wehen,Heidenheim,0.0,0.0,D
ESP1,2019-10-19,Eibar,Barcelona,0.0,3.0,A
ENG1,2019-10-19,Everton,West Ham,2.0,0.0,H
ENG2,2019-10-19,Blackburn,Huddersfield,2.0,2.0,D
TUR1,2019-10-19,Antalyaspor,Genclerbirligi,0.0,6.0,A
ITA2,2019-10-19,Juve Stabia,Pordenone,4.0,2.0,H
ITA2,2019-10-19,Pescara,Spezia,1.0,2.0,A
ITA2,2019-10-19,Venezia,Salernitana,1.0,0.0,H
ITA2,2019-10-19,Virtus Entella,Trapani,1.0,1.0,D
ITA1,2019-10-19,Lazio,Atalanta,3.0,3.0,D
FRA2,2019-10-19,Le Havre,Lorient,2.0,2.0,D
DEU1,2019-10-19,Augsburg,Bayern Munich,2.0,2.0,D
DEU1,2019-10-19,Fortuna Dusseldorf,Mainz,1.0,0.0,H
DEU1,2019-10-19,RB Leipzig,Wolfsburg,1.0,1.0,D
DEU1,2019-10-19,Union Berlin,Freiburg,2.0,0.0,H
DEU1,2019-10-19,Werder Bremen,Hertha,1.0,1.0,D
SCO2,2019-10-19,Arbroath,Morton,1.0,0.0,H
SCO2,2019-10-19,Dundee,Partick,1.0,3.0,A
SCO2,2019-10-19,Dunfermline,Ayr,3.0,2.0,H
SCO2,2019-10-19,Inverness C,Alloa,2.0,2.0,D
SCO2,2019-10-19,Queen of Sth,Dundee United,4.0,0.0,H
SCO1,2019-10-19,Celtic,Ross County,6.0,0.0,H
SCO1,2019-10-19,Hamilton,Hibernian,1.0,1.0,D
SCO1,2019-10-19,Kilmarnock,Livingston,2.0,1.0,H
SCO1,2019-10-19,Motherwell,Aberdeen,0.0,3.0,A
SCO1,2019-10-19,St Mirren,St Johnstone,2.0,0.0,H
ENG1,2019-10-19,Aston Villa,Brighton,2.0,1.0,H
ENG1,2019-10-19,Bournemouth,Norwich,0.0,0.0,D
ENG1,2019-10-19,Chelsea,Newcastle,1.0,0.0,H
ENG1,2019-10-19,Leicester,Burnley,2.0,1.0,H
ENG1,2019-10-19,Tottenham,Watford,1.0,1.0,D
ENG1,2019-10-19,Wolves,Southampton,1.0,1.0,D
ENG2,2019-10-19,Barnsley,Swansea,1.0,1.0,D
ENG2,2019-10-19,Brentford,Millwall,3.0,2.0,H
ENG2,2019-10-19,Charlton,Derby,3.0,0.0,H
ENG2,2019-10-19,Hull,QPR,2.0,3.0,A
ENG2,2019-10-19,Leeds,Birmingham,1.0,0.0,H
ENG2,2019-10-19,Luton,Bristol City,3.0,0.0,H
ENG2,2019-10-19,Middlesbrough,West Brom,0.0,1.0,A
ENG2,2019-10-19,Reading,Preston,1.0,0.0,H
ENG2,2019-10-19,Stoke,Fulham,2.0,0.0,H
ESP1,2019-10-19,Ath Madrid,Valencia,1.0,1.0,D
ESP2,2019-10-19,Alcorcon,Almeria,2.0,2.0,D
ESP2,2019-10-19,Ponferradina,Numancia,1.0,1.0,D
TUR1,2019-10-19,Buyuksehyr,Goztep,2.0,1.0,H
TUR1,2019-10-19,Trabzonspor,Gaziantep,4.0,1.0,H
FRA1,2019-10-19,Lyon,Dijon,0.0,0.0,D
BEL1,2019-10-19,Standard,Genk,1.0,0.0,H
ITA2,2019-10-19,Benevento,Perugia,1.0,0.0,H
ITA1,2019-10-19,Napoli,Verona,2.0,0.0,H
ESP2,2019-10-19,Elche,Sp Gijon,0.0,1.0,A
ESP2,2019-10-19,Lugo,Huesca,3.0,2.0,H
NLD1,2019-10-19,AZ Alkmaar,Heerenveen,2.0,4.0,A
NLD1,2019-10-19,Waalwijk,Ajax,1.0,2.0,A
ENG1,2019-10-19,Crystal Palace,Man City,0.0,2.0,A
ESP1,2019-10-19,Getafe,Leganes,2.0,0.0,H
DEU1,2019-10-19,Dortmund,M'gladbach,1.0,0.0,H
GRC1,2019-10-19,Olympiakos,OFI Crete,2.0,1.0,H
GRC1,2019-10-19,Panetolikos,Larisa,2.0,2.0,D
TUR1,2019-10-19,Ankaragucu,Besiktas,0.0,0.0,D
NLD1,2019-10-19,Twente,Willem II,0.0,1.0,A
BEL1,2019-10-19,Kortrijk,Waregem,2.0,0.0,H
BEL1,2019-10-19,Oostende,Eupen,2.0,3.0,A
ESP2,2019-10-19,Extremadura UD,Vallecano,0.0,3.0,A
FRA1,2019-10-19,Angers,Brest,0.0,1.0,A
FRA1,2019-10-19,Metz,Nantes,1.0,0.0,H
FRA1,2019-10-19,Nimes,Amiens,1.0,1.0,D
FRA1,2019-10-19,Reims,Montpellier,1.0,0.0,H
FRA1,2019-10-19,Toulouse,Lille,2.0,1.0,H
BEL1,2019-10-19,Gent,Waasland-Beveren,2.0,0.0,H
NLD1,2019-10-19,Utrecht,PSV Eindhoven,3.0,0.0,H
NLD1,2019-10-19,VVV Venlo,Vitesse,0.0,4.0,A
ITA1,2019-10-19,Juventus,Bologna,2.0,1.0,H
ESP1,2019-10-19,Mallorca,Real Madrid,1.0,0.0,H
ESP1,2019-10-20,Alaves,Celta,2.0,0.0,H
ESP2,2019-10-20,Fuenlabrada,Albacete,0.0,1.0,A
NLD1,2019-10-20,Zwolle,Den Haag,3.0,1.0,H
ITA1,2019-10-20,Sassuolo,Inter,3.0,4.0,A
TUR1,2019-10-20,Kayserispor,Kasimpasa,1.0,1.0,D
SCO1,2019-10-20,Hearts,Rangers,1.0,1.0,D
DEU2,2019-10-20,Bochum,Karlsruhe,3.0,3.0,D
DEU2,2019-10-20,Hannover,Osnabruck,0.0,0.0,D
DEU2,2019-10-20,Stuttgart,Holstein Kiel,0.0,1.0,A
ESP1,2019-10-20,Sociedad,Betis,3.0,1.0,H
BEL1,2019-10-20,Mechelen,Antwerp,3.0,1.0,H
NLD1,2019-10-20,FC Emmen,For Sittard,2.0,1.0,H
NLD1,2019-10-20,Groningen,Sparta Rotterdam,2.0,0.0,H
ENG2,2019-10-20,Wigan,Nott'm Forest,1.0,0.0,H
ITA2,2019-10-20,Chievo,Ascoli,2.0,0.0,H
ITA2,2019-10-20,Pisa,Crotone,1.0,1.0,D
ITA1,2019-10-20,Cagliari,Spal,2.0,0.0,H
ITA1,2019-10-20,Sampdoria,Roma,0.0,0.0,D
ITA1,2019-10-20,Udinese,Torino,1.0,0.0,H
FRA1,2019-10-20,Bordeaux,St Etienne,0.0,1.0,A
DEU1,2019-10-20,FC Koln,Paderborn,3.0,0.0,H
TUR1,2019-10-20,Alanyaspor,Rizespor,5.0,2.0,H
ESP1,2019-10-20,Espanol,Villarreal,0.0,1.0,A
ESP2,2019-10-20,La Coruna,Malaga,0.0,2.0,A
GRC1,2019-10-20,Xanthi,Aris,0.0,1.0,A
GRC1,2019-10-20,Panionios,Asteras Tripolis,0.0,1.0,A
NLD1,2019-10-20,Feyenoord,Heracles,1.0,1.0,D
GRC1,2019-10-20,PAOK,Lamia,3.0,0.0,H
FRA1,2019-10-20,Monaco,Rennes,3.0,2.0,H
ENG1,2019-10-20,Man United,Liverpool,1.0,1.0,D
BEL1,2019-10-20,Anderlecht,St Truiden,4.0,1.0,H
ITA1,2019-10-20,Parma,Genoa,5.0,1.0,H
DEU1,2019-10-20,Hoffenheim,Schalke 04,2.0,0.0,H
ESP2,2019-10-20,Oviedo,Girona,4.0,2.0,H
ESP2,2019-10-20,Tenerife,Santander,3.0,3.0,D
TUR1,2019-10-20,Denizlispor,Fenerbahce,1.0,2.0,A
ESP1,2019-10-20,Ath Bilbao,Valladolid,1.0,1.0,D
GRC1,2019-10-20,AEK,Volos NFC,3.0,2.0,H
GRC1,2019-10-20,Atromitos,Panathinaikos,0.0,1.0,A
BEL1,2019-10-20,Cercle Brugge,Charleroi,0.0,3.0,A
ITA1,2019-10-20,Milan,Lecce,2.0,2.0,D
ITA2,2019-10-20,Empoli,Cremonese,1.0,1.0,D
ESP1,2019-10-20,Sevilla,Levante,1.0,0.0,H
ESP2,2019-10-20,Zaragoza,Mirandes,1.0,2.0,A
FRA1,2019-10-20,Marseille,Strasbourg,2.0,0.0,H
TUR1,2019-10-21,Konyaspor,Yeni Malatyaspor,0.0,2.0,A
DEU2,2019-10-21,Bielefeld,Hamburg,1.0,1.0,D
ITA1,2019-10-21,Brescia,Fiorentina,0.0,0.0,D
FRA2,2019-10-21,Lens,Auxerre,0.0,0.0,D
ENG1,2019-10-21,Sheffield United,Arsenal,1.0,0.0,H
ITA2,2019-10-21,Frosinone,Livorno,1.0,0.0,H
ENG2,2019-10-22,Birmingham,Blackburn,1.0,0.0,H
ENG2,2019-10-22,Millwall,Cardiff,2.0,2.0,D
ENG2,2019-10-22,Preston,Leeds,1.0,1.0,D
ENG2,2019-10-22,QPR,Reading,2.0,2.0,D
ENG2,2019-10-22,Sheffield Weds,Stoke,1.0,0.0,H
ENG2,2019-10-22,Swansea,Brentford,0.0,3.0,A
ENG2,2019-10-22,West Brom,Barnsley,2.0,2.0,D
ENG2,2019-10-23,Bristol City,Charlton,2.0,1.0,H
ENG2,2019-10-23,Derby,Wigan,1.0,0.0,H
ENG2,2019-10-23,Fulham,Luton,3.0,2.0,H
ENG2,2019-10-23,Huddersfield,Middlesbrough,0.0,0.0,D
ENG2,2019-10-23,Nott'm Forest,Hull,1.0,2.0,A
DEU2,2019-10-25,Darmstadt,Erzgebirge Aue,1.0,0.0,H
DEU2,2019-10-25,Holstein Kiel,Bochum,2.0,1.0,H
TUR1,2019-10-25,Rizespor,Ankaragucu,2.0,0.0,H
NLD1,2019-10-25,Twente,FC Emmen,4.0,1.0,H
FRA2,2019-10-25,Auxerre,Grenoble,0.0,1.0,A
FRA2,2019-10-25,Guingamp,Clermont,1.0,2.0,A
FRA2,2019-10-25,Le Mans,Niort,1.0,0.0,H
FRA2,2019-10-25,Nancy,Lens,0.0,0.0,D
FRA2,2019-10-25,Orleans,Chateauroux,1.0,1.0,D
FRA2,2019-10-25,Paris FC,Caen,2.0,4.0,A
FRA2,2019-10-25,Rodez,Chambly,2.0,0.0,H
FRA2,2019-10-25,Sochaux,Ajaccio,0.0,2.0,A
SCO2,2019-10-25,Ayr,Dundee,1.0,2.0,A
BEL1,2019-10-25,Eupen,Anderlecht,0.0,0.0,D
DEU1,2019-10-25,Mainz,FC Koln,3.0,1.0,H
ITA1,2019-10-25,Verona,Sassuolo,0.0,1.0,A
FRA1,2019-10-25,Nantes,Monaco,0.0,1.0,A
ENG1,2019-10-25,Southampton,Leicester,0.0,9.0,A
ITA2,2019-10-25,Ascoli,Virtus Entella,2.0,1.0,H
ESP1,2019-10-25,Villarreal,Alaves,4.0,1.0,H
ESP2,2019-10-25,Albacete,Cadiz,1.0,0.0,H
PRT1,2019-10-25,Pacos Ferreira,Rio Ave,0.0,0.0,D
DEU2,2019-10-26,Dresden,Bielefeld,0.0,1.0,A
DEU2,2019-10-26,Hamburg,Stuttgart,6.0,2.0,H
DEU2,2019-10-26,Karlsruhe,Hannover,3.0,3.0,D
ENG1,2019-10-26,Man City,Aston Villa,3.0,0.0,H
ENG2,2019-10-26,Sheffield Weds,Leeds,0.0,0.0,D
TUR1,2019-10-26,Sivasspor,Antalyaspor,2.0,1.0,H
ITA2,2019-10-26,Cosenza,Chievo,1.0,1.0,D
ITA2,2019-10-26,Crotone,Venezia,3.0,2.0,H
ITA2,2019-10-26,Pescara,Benevento,4.0,0.0,H
ITA2,2019-10-26,Pordenone,Cittadella,0.0,0.0,D
ITA2,2019-10-26,Salernitana,Perugia,1.0,1.0,D
ITA2,2019-10-26,Spezia,Juve Stabia,2.0,0.0,H
ITA2,2019-10-26,Trapani,Empoli,2.0,2.0,D
ITA1,2019-10-26,Lecce,Juventus,1.0,1.0,D
FRA2,2019-10-26,Lorient,Troyes,0.0,1.0,A
DEU1,2019-10-26,Bayern Munich,Union Berlin,2.0,1.0,H
DEU1,2019-10-26,Freiburg,RB Leipzig,2.0,1.0,H
DEU1,2019-10-26,Hertha,Hoffenheim,2.0,3.0,A
DEU1,2019-10-26,Paderborn,Fortuna Dusseldorf,2.0,0.0,H
DEU1,2019-10-26,Schalke 04,Dortmund,0.0,0.0,D
SCO2,2019-10-26,Alloa,Queen of Sth,2.0,2.0,D
SCO2,2019-10-26,Dundee United,Dunfermline,2.0,0.0,H
SCO2,2019-10-26,Morton,Inverness C,2.0,1.0,H
SCO2,2019-10-26,Partick,Arbroath,1.0,3.0,A
SCO1,2019-10-26,Hibernian,Ross County,2.0,2.0,D
SCO1,2019-10-26,Kilmarnock,St Mirren,1.0,0.0,H
